[INFO] Base URL: https://almacenamiento-api-pf.s4bnsc.easypanel.host
[INFO] Node IDs: 65, 66, 64
[OK] ciclo=40 node=64 ts=2026-03-20T02:36:52.082249 lng=-65.2226 sid=5
[OK] ciclo=41 node=65 ts=2026-03-20T02:37:40.877307 temp=23.3033 sid=1
[OK] ciclo=41 node=65 ts=2026-03-20T02:37:40.877307 hum=53.1004 sid=2
[OK] ciclo=41 node=65 ts=2026-03-20T02:37:40.877307 press=1007.8669 sid=3
[OK] ciclo=41 node=65 ts=2026-03-20T02:37:40.877307 lat=-26.8241 sid=4
[OK] ciclo=41 node=65 ts=2026-03-20T02:37:40.877307 lng=-65.2226 sid=5
[OK] ciclo=41 node=66 ts=2026-03-20T02:37:40.877307 temp=23.3033 sid=1
[OK] ciclo=41 node=66 ts=2026-03-20T02:37:40.877307 hum=53.1004 sid=2
[OK] ciclo=41 node=66 ts=2026-03-20T02:37:40.877307 press=1007.8669 sid=3
[OK] ciclo=41 node=66 ts=2026-03-20T02:37:40.877307 lat=-26.8241 sid=4
[OK] ciclo=41 node=66 ts=2026-03-20T02:37:40.877307 lng=-65.2226 sid=5
[OK] ciclo=41 node=64 ts=2026-03-20T02:37:40.877307 temp=23.3033 sid=1
[OK] ciclo=41 node=64 ts=2026-03-20T02:37:40.877307 hum=53.1004 sid=2
[OK] ciclo=41 node=64 ts=2026-03-20T02:37:40.877307 press=1007.8669 sid=3
[OK] ciclo=41 node=64 ts=2026-03-20T02:37:40.877307 lat=-26.8241 sid=4
[OK] ciclo=41 node=64 ts=2026-03-20T02:37:40.877307 lng=-65.2226 sid=5
[OK] ciclo=42 node=65 ts=2026-03-20T02:38:29.634016 temp=22.002 sid=1
[OK] ciclo=42 node=65 ts=2026-03-20T02:38:29.634016 hum=50.2159 sid=2
[OK] ciclo=42 node=65 ts=2026-03-20T02:38:29.634016 press=1007.6627 sid=3
[OK] ciclo=42 node=65 ts=2026-03-20T02:38:29.634016 lat=-26.8241 sid=4
[OK] ciclo=42 node=65 ts=2026-03-20T02:38:29.634016 lng=-65.2226 sid=5
[OK] ciclo=42 node=66 ts=2026-03-20T02:38:29.634016 temp=22.002 sid=1
[OK] ciclo=42 node=66 ts=2026-03-20T02:38:29.634016 hum=50.2159 sid=2
[OK] ciclo=42 node=66 ts=2026-03-20T02:38:29.634016 press=1007.6627 sid=3
[OK] ciclo=42 node=66 ts=2026-03-20T02:38:29.634016 lat=-26.8241 sid=4
[OK] ciclo=42 node=66 ts=2026-03-20T02:38:29.634016 lng=-65.2226 sid=5
[OK] ciclo=42 node=64 ts=2026-03-20T02:38:29.634016 temp=22.002 sid=1
[OK] ciclo=42 node=64 ts=2026-03-20T02:38:29.634016 hum=50.2159 sid=2
[OK] ciclo=42 node=64 ts=2026-03-20T02:38:29.634016 press=1007.6627 sid=3
[OK] ciclo=42 node=64 ts=2026-03-20T02:38:29.634016 lat=-26.8241 sid=4
[OK] ciclo=42 node=64 ts=2026-03-20T02:38:29.634016 lng=-65.2226 sid=5
[OK] ciclo=43 node=65 ts=2026-03-20T02:39:18.400596 temp=21.0246 sid=1
[OK] ciclo=43 node=65 ts=2026-03-20T02:39:18.400596 hum=47.0149 sid=2
[OK] ciclo=43 node=65 ts=2026-03-20T02:39:18.400596 press=1007.8782 sid=3
[OK] ciclo=43 node=65 ts=2026-03-20T02:39:18.400596 lat=-26.8241 sid=4
[OK] ciclo=43 node=65 ts=2026-03-20T02:39:18.400596 lng=-65.2226 sid=5
[OK] ciclo=43 node=66 ts=2026-03-20T02:39:18.400596 temp=21.0246 sid=1
[OK] ciclo=43 node=66 ts=2026-03-20T02:39:18.400596 hum=47.0149 sid=2
[OK] ciclo=43 node=66 ts=2026-03-20T02:39:18.400596 press=1007.8782 sid=3
[OK] ciclo=43 node=66 ts=2026-03-20T02:39:18.400596 lat=-26.8241 sid=4
[OK] ciclo=43 node=66 ts=2026-03-20T02:39:18.400596 lng=-65.2226 sid=5
[OK] ciclo=43 node=64 ts=2026-03-20T02:39:18.400596 temp=21.0246 sid=1
[OK] ciclo=43 node=64 ts=2026-03-20T02:39:18.400596 hum=47.0149 sid=2
[OK] ciclo=43 node=64 ts=2026-03-20T02:39:18.400596 press=1007.8782 sid=3
[OK] ciclo=43 node=64 ts=2026-03-20T02:39:18.400596 lat=-26.8241 sid=4
[OK] ciclo=43 node=64 ts=2026-03-20T02:39:18.400596 lng=-65.2226 sid=5
[OK] ciclo=44 node=65 ts=2026-03-20T02:40:05.925688 temp=19.6897 sid=1
[OK] ciclo=44 node=65 ts=2026-03-20T02:40:05.925688 hum=46.7665 sid=2
[OK] ciclo=44 node=65 ts=2026-03-20T02:40:05.925688 press=1008.3435 sid=3
[OK] ciclo=44 node=65 ts=2026-03-20T02:40:05.925688 lat=-26.8241 sid=4
[OK] ciclo=44 node=65 ts=2026-03-20T02:40:05.925688 lng=-65.2226 sid=5
[OK] ciclo=44 node=66 ts=2026-03-20T02:40:05.925688 temp=19.6897 sid=1
[OK] ciclo=44 node=66 ts=2026-03-20T02:40:05.925688 hum=46.7665 sid=2
[OK] ciclo=44 node=66 ts=2026-03-20T02:40:05.925688 press=1008.3435 sid=3
[OK] ciclo=44 node=66 ts=2026-03-20T02:40:05.925688 lat=-26.8241 sid=4
[OK] ciclo=44 node=66 ts=2026-03-20T02:40:05.925688 lng=-65.2226 sid=5
[OK] ciclo=44 node=64 ts=2026-03-20T02:40:05.925688 temp=19.6897 sid=1
[OK] ciclo=44 node=64 ts=2026-03-20T02:40:05.925688 hum=46.7665 sid=2
[OK] ciclo=44 node=64 ts=2026-03-20T02:40:05.925688 press=1008.3435 sid=3
[OK] ciclo=44 node=64 ts=2026-03-20T02:40:05.925688 lat=-26.8241 sid=4
[OK] ciclo=44 node=64 ts=2026-03-20T02:40:05.925688 lng=-65.2226 sid=5
[OK] ciclo=45 node=65 ts=2026-03-20T02:40:53.482971 temp=19.5638 sid=1
[OK] ciclo=45 node=65 ts=2026-03-20T02:40:53.482971 hum=47.6205 sid=2
[OK] ciclo=45 node=65 ts=2026-03-20T02:40:53.482971 press=1008.8608 sid=3
[OK] ciclo=45 node=65 ts=2026-03-20T02:40:53.482971 lat=-26.8241 sid=4
[OK] ciclo=45 node=65 ts=2026-03-20T02:40:53.482971 lng=-65.2226 sid=5
[OK] ciclo=45 node=66 ts=2026-03-20T02:40:53.482971 temp=19.5638 sid=1
[OK] ciclo=45 node=66 ts=2026-03-20T02:40:53.482971 hum=47.6205 sid=2
[OK] ciclo=45 node=66 ts=2026-03-20T02:40:53.482971 press=1008.8608 sid=3
[OK] ciclo=45 node=66 ts=2026-03-20T02:40:53.482971 lat=-26.8241 sid=4
[OK] ciclo=45 node=66 ts=2026-03-20T02:40:53.482971 lng=-65.2226 sid=5
[OK] ciclo=45 node=64 ts=2026-03-20T02:40:53.482971 temp=19.5638 sid=1
[OK] ciclo=45 node=64 ts=2026-03-20T02:40:53.482971 hum=47.6205 sid=2
[OK] ciclo=45 node=64 ts=2026-03-20T02:40:53.482971 press=1008.8608 sid=3
[OK] ciclo=45 node=64 ts=2026-03-20T02:40:53.482971 lat=-26.8241 sid=4
[OK] ciclo=45 node=64 ts=2026-03-20T02:40:53.482971 lng=-65.2226 sid=5
[OK] ciclo=46 node=65 ts=2026-03-20T02:41:41.026225 temp=19.5509 sid=1
[OK] ciclo=46 node=65 ts=2026-03-20T02:41:41.026225 hum=48.5054 sid=2
[OK] ciclo=46 node=65 ts=2026-03-20T02:41:41.026225 press=1010.1302 sid=3
[OK] ciclo=46 node=65 ts=2026-03-20T02:41:41.026225 lat=-26.8241 sid=4
[OK] ciclo=46 node=65 ts=2026-03-20T02:41:41.026225 lng=-65.2226 sid=5
[OK] ciclo=46 node=66 ts=2026-03-20T02:41:41.026225 temp=19.5509 sid=1
[OK] ciclo=46 node=66 ts=2026-03-20T02:41:41.026225 hum=48.5054 sid=2
[OK] ciclo=46 node=66 ts=2026-03-20T02:41:41.026225 press=1010.1302 sid=3
[OK] ciclo=46 node=66 ts=2026-03-20T02:41:41.026225 lat=-26.8241 sid=4
[OK] ciclo=46 node=66 ts=2026-03-20T02:41:41.026225 lng=-65.2226 sid=5
[OK] ciclo=46 node=64 ts=2026-03-20T02:41:41.026225 temp=19.5509 sid=1
[OK] ciclo=46 node=64 ts=2026-03-20T02:41:41.026225 hum=48.5054 sid=2
[OK] ciclo=46 node=64 ts=2026-03-20T02:41:41.026225 press=1010.1302 sid=3
[OK] ciclo=46 node=64 ts=2026-03-20T02:41:41.026225 lat=-26.8241 sid=4
[OK] ciclo=46 node=64 ts=2026-03-20T02:41:41.026225 lng=-65.2226 sid=5
[OK] ciclo=47 node=65 ts=2026-03-20T02:42:28.612061 temp=20.9186 sid=1
[OK] ciclo=47 node=65 ts=2026-03-20T02:42:28.612061 hum=51.0316 sid=2
[OK] ciclo=47 node=65 ts=2026-03-20T02:42:28.612061 press=1010.8783 sid=3
[OK] ciclo=47 node=65 ts=2026-03-20T02:42:28.612061 lat=-26.8241 sid=4
[OK] ciclo=47 node=65 ts=2026-03-20T02:42:28.612061 lng=-65.2226 sid=5
[OK] ciclo=47 node=66 ts=2026-03-20T02:42:28.612061 temp=20.9186 sid=1
[OK] ciclo=47 node=66 ts=2026-03-20T02:42:28.612061 hum=51.0316 sid=2
[OK] ciclo=47 node=66 ts=2026-03-20T02:42:28.612061 press=1010.8783 sid=3
[OK] ciclo=47 node=66 ts=2026-03-20T02:42:28.612061 lat=-26.8241 sid=4
[OK] ciclo=47 node=66 ts=2026-03-20T02:42:28.612061 lng=-65.2226 sid=5
[OK] ciclo=47 node=64 ts=2026-03-20T02:42:28.612061 temp=20.9186 sid=1
[OK] ciclo=47 node=64 ts=2026-03-20T02:42:28.612061 hum=51.0316 sid=2
[OK] ciclo=47 node=64 ts=2026-03-20T02:42:28.612061 press=1010.8783 sid=3
[OK] ciclo=47 node=64 ts=2026-03-20T02:42:28.612061 lat=-26.8241 sid=4
[OK] ciclo=47 node=64 ts=2026-03-20T02:42:28.612061 lng=-65.2226 sid=5
[OK] ciclo=48 node=65 ts=2026-03-20T02:43:16.110250 temp=21.8732 sid=1
[OK] ciclo=48 node=65 ts=2026-03-20T02:43:16.110250 hum=54.3356 sid=2
[OK] ciclo=48 node=65 ts=2026-03-20T02:43:16.110250 press=1012.0793 sid=3
[OK] ciclo=48 node=65 ts=2026-03-20T02:43:16.110250 lat=-26.8241 sid=4
[OK] ciclo=48 node=65 ts=2026-03-20T02:43:16.110250 lng=-65.2226 sid=5
[OK] ciclo=48 node=66 ts=2026-03-20T02:43:16.110250 temp=21.8732 sid=1
[OK] ciclo=48 node=66 ts=2026-03-20T02:43:16.110250 hum=54.3356 sid=2
[OK] ciclo=48 node=66 ts=2026-03-20T02:43:16.110250 press=1012.0793 sid=3
[OK] ciclo=48 node=66 ts=2026-03-20T02:43:16.110250 lat=-26.8241 sid=4
[OK] ciclo=48 node=66 ts=2026-03-20T02:43:16.110250 lng=-65.2226 sid=5
[OK] ciclo=48 node=64 ts=2026-03-20T02:43:16.110250 temp=21.8732 sid=1
[OK] ciclo=48 node=64 ts=2026-03-20T02:43:16.110250 hum=54.3356 sid=2
[OK] ciclo=48 node=64 ts=2026-03-20T02:43:16.110250 press=1012.0793 sid=3
[OK] ciclo=48 node=64 ts=2026-03-20T02:43:16.110250 lat=-26.8241 sid=4
[OK] ciclo=48 node=64 ts=2026-03-20T02:43:16.110250 lng=-65.2226 sid=5
[OK] ciclo=49 node=65 ts=2026-03-20T02:44:03.633015 temp=23.0406 sid=1
[OK] ciclo=49 node=65 ts=2026-03-20T02:44:03.633015 hum=57.7788 sid=2
[OK] ciclo=49 node=65 ts=2026-03-20T02:44:03.633015 press=1013.0301 sid=3
[OK] ciclo=49 node=65 ts=2026-03-20T02:44:03.633015 lat=-26.8241 sid=4
[OK] ciclo=49 node=65 ts=2026-03-20T02:44:03.633015 lng=-65.2226 sid=5
[OK] ciclo=49 node=66 ts=2026-03-20T02:44:03.633015 temp=23.0406 sid=1
[OK] ciclo=49 node=66 ts=2026-03-20T02:44:03.633015 hum=57.7788 sid=2
[OK] ciclo=49 node=66 ts=2026-03-20T02:44:03.633015 press=1013.0301 sid=3
[OK] ciclo=49 node=66 ts=2026-03-20T02:44:03.633015 lat=-26.8241 sid=4
[OK] ciclo=49 node=66 ts=2026-03-20T02:44:03.633015 lng=-65.2226 sid=5
[OK] ciclo=49 node=64 ts=2026-03-20T02:44:03.633015 temp=23.0406 sid=1
[OK] ciclo=49 node=64 ts=2026-03-20T02:44:03.633015 hum=57.7788 sid=2
[OK] ciclo=49 node=64 ts=2026-03-20T02:44:03.633015 press=1013.0301 sid=3
[OK] ciclo=49 node=64 ts=2026-03-20T02:44:03.633015 lat=-26.8241 sid=4
[OK] ciclo=49 node=64 ts=2026-03-20T02:44:03.633015 lng=-65.2226 sid=5
[OK] ciclo=50 node=65 ts=2026-03-20T02:44:51.228231 temp=24.1341 sid=1
[OK] ciclo=50 node=65 ts=2026-03-20T02:44:51.228231 hum=59.9384 sid=2
[OK] ciclo=50 node=65 ts=2026-03-20T02:44:51.228231 press=1014.3567 sid=3
[OK] ciclo=50 node=65 ts=2026-03-20T02:44:51.228231 lat=-26.8241 sid=4
[OK] ciclo=50 node=65 ts=2026-03-20T02:44:51.228231 lng=-65.2226 sid=5
[OK] ciclo=50 node=66 ts=2026-03-20T02:44:51.228231 temp=24.1341 sid=1
[OK] ciclo=50 node=66 ts=2026-03-20T02:44:51.228231 hum=59.9384 sid=2
[OK] ciclo=50 node=66 ts=2026-03-20T02:44:51.228231 press=1014.3567 sid=3
[OK] ciclo=50 node=66 ts=2026-03-20T02:44:51.228231 lat=-26.8241 sid=4
[OK] ciclo=50 node=66 ts=2026-03-20T02:44:51.228231 lng=-65.2226 sid=5
[OK] ciclo=50 node=64 ts=2026-03-20T02:44:51.228231 temp=24.1341 sid=1
[OK] ciclo=50 node=64 ts=2026-03-20T02:44:51.228231 hum=59.9384 sid=2
[OK] ciclo=50 node=64 ts=2026-03-20T02:44:51.228231 press=1014.3567 sid=3
[OK] ciclo=50 node=64 ts=2026-03-20T02:44:51.228231 lat=-26.8241 sid=4
[OK] ciclo=50 node=64 ts=2026-03-20T02:44:51.228231 lng=-65.2226 sid=5
[OK] ciclo=51 node=65 ts=2026-03-20T02:45:38.757832 temp=24.2881 sid=1
[OK] ciclo=51 node=65 ts=2026-03-20T02:45:38.757832 hum=62.3453 sid=2
[OK] ciclo=51 node=65 ts=2026-03-20T02:45:38.757832 press=1014.5333 sid=3
[OK] ciclo=51 node=65 ts=2026-03-20T02:45:38.757832 lat=-26.8241 sid=4
[OK] ciclo=51 node=65 ts=2026-03-20T02:45:38.757832 lng=-65.2226 sid=5
[OK] ciclo=51 node=66 ts=2026-03-20T02:45:38.757832 temp=24.2881 sid=1
[OK] ciclo=51 node=66 ts=2026-03-20T02:45:38.757832 hum=62.3453 sid=2
[OK] ciclo=51 node=66 ts=2026-03-20T02:45:38.757832 press=1014.5333 sid=3
[OK] ciclo=51 node=66 ts=2026-03-20T02:45:38.757832 lat=-26.8241 sid=4
[OK] ciclo=51 node=66 ts=2026-03-20T02:45:38.757832 lng=-65.2226 sid=5
[OK] ciclo=51 node=64 ts=2026-03-20T02:45:38.757832 temp=24.2881 sid=1
[OK] ciclo=51 node=64 ts=2026-03-20T02:45:38.757832 hum=62.3453 sid=2
[OK] ciclo=51 node=64 ts=2026-03-20T02:45:38.757832 press=1014.5333 sid=3
[OK] ciclo=51 node=64 ts=2026-03-20T02:45:38.757832 lat=-26.8241 sid=4
[OK] ciclo=51 node=64 ts=2026-03-20T02:45:38.757832 lng=-65.2226 sid=5
[OK] ciclo=52 node=65 ts=2026-03-20T02:46:26.322261 temp=24.372 sid=1
[OK] ciclo=52 node=65 ts=2026-03-20T02:46:26.322261 hum=62.4729 sid=2
[OK] ciclo=52 node=65 ts=2026-03-20T02:46:26.322261 press=1015.277 sid=3
[OK] ciclo=52 node=65 ts=2026-03-20T02:46:26.322261 lat=-26.8241 sid=4
[OK] ciclo=52 node=65 ts=2026-03-20T02:46:26.322261 lng=-65.2226 sid=5
[OK] ciclo=52 node=66 ts=2026-03-20T02:46:26.322261 temp=24.372 sid=1
[OK] ciclo=52 node=66 ts=2026-03-20T02:46:26.322261 hum=62.4729 sid=2
[OK] ciclo=52 node=66 ts=2026-03-20T02:46:26.322261 press=1015.277 sid=3
[OK] ciclo=52 node=66 ts=2026-03-20T02:46:26.322261 lat=-26.8241 sid=4
[OK] ciclo=52 node=66 ts=2026-03-20T02:46:26.322261 lng=-65.2226 sid=5
[OK] ciclo=52 node=64 ts=2026-03-20T02:46:26.322261 temp=24.372 sid=1
[OK] ciclo=52 node=64 ts=2026-03-20T02:46:26.322261 hum=62.4729 sid=2
[OK] ciclo=52 node=64 ts=2026-03-20T02:46:26.322261 press=1015.277 sid=3
[OK] ciclo=52 node=64 ts=2026-03-20T02:46:26.322261 lat=-26.8241 sid=4
[OK] ciclo=52 node=64 ts=2026-03-20T02:46:26.322261 lng=-65.2226 sid=5
[OK] ciclo=53 node=65 ts=2026-03-20T02:47:13.926193 temp=23.2932 sid=1
[OK] ciclo=53 node=65 ts=2026-03-20T02:47:13.926193 hum=63.0154 sid=2
[OK] ciclo=53 node=65 ts=2026-03-20T02:47:13.926193 press=1016.1987 sid=3
[OK] ciclo=53 node=65 ts=2026-03-20T02:47:13.926193 lat=-26.8241 sid=4
[OK] ciclo=53 node=65 ts=2026-03-20T02:47:13.926193 lng=-65.2226 sid=5
[OK] ciclo=53 node=66 ts=2026-03-20T02:47:13.926193 temp=23.2932 sid=1
[OK] ciclo=53 node=66 ts=2026-03-20T02:47:13.926193 hum=63.0154 sid=2
[OK] ciclo=53 node=66 ts=2026-03-20T02:47:13.926193 press=1016.1987 sid=3
[OK] ciclo=53 node=66 ts=2026-03-20T02:47:13.926193 lat=-26.8241 sid=4
[OK] ciclo=53 node=66 ts=2026-03-20T02:47:13.926193 lng=-65.2226 sid=5
[OK] ciclo=53 node=64 ts=2026-03-20T02:47:13.926193 temp=23.2932 sid=1
[OK] ciclo=53 node=64 ts=2026-03-20T02:47:13.926193 hum=63.0154 sid=2
[OK] ciclo=53 node=64 ts=2026-03-20T02:47:13.926193 press=1016.1987 sid=3
[OK] ciclo=53 node=64 ts=2026-03-20T02:47:13.926193 lat=-26.8241 sid=4
[OK] ciclo=53 node=64 ts=2026-03-20T02:47:13.926193 lng=-65.2226 sid=5
